Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss
79,0.9095982142857143,0.40625,2.839698,2.7713658469063893
80,0.9196428571428571,0.4419642857142857,2.6584764,2.7271316902978078
81,0.9095982142857143,0.5,2.6095076,2.6864131348473683
82,0.9241071428571429,0.5,2.6255121,2.7181975160326277
83,0.9185267857142857,0.45089285714285715,2.7166777,2.722541468484061
84,0.8962053571428571,0.375,2.9015841,2.794465184211731
85,0.9140625,0.5089285714285714,2.6299515,2.678612402507237
86,0.9118303571428571,0.4330357142857143,2.794853,2.7327159302575246
87,0.9285714285714286,0.4955357142857143,2.5670063,2.6959855556488037
88,0.9341517857142857,0.27232142857142855,2.9163308,2.944234183856419
89,0.9140625,0.41964285714285715,2.6250439,2.768223592213222
90,0.9308035714285714,0.5133928571428571,2.6248507,2.6528794084276472
91,0.9174107142857143,0.4642857142857143,2.6706412,2.7493744918278287
92,0.9006696428571429,0.38392857142857145,2.7489035,2.7640619788851057
93,0.9118303571428571,0.48214285714285715,2.6045692,2.6913516351154874
94,0.9196428571428571,0.45982142857142855,2.7598352,2.698621000562395
95,0.9308035714285714,0.5,2.6689773,2.6850639411381314
96,0.9196428571428571,0.5133928571428571,2.6099877,2.694351468767439
97,0.9330357142857143,0.4642857142857143,2.6957192,2.71984931400844
98,0.9319196428571429,0.4017857142857143,2.7496917,2.7878961392811368
99,0.921875,0.45089285714285715,2.7104788,2.7150685787200928
100,0.9285714285714286,0.46875,2.7575085,2.7277097020830428
101,0.9207589285714286,0.41964285714285715,2.800992,2.7680738994053433
102,0.9207589285714286,0.44642857142857145,2.655323,2.7450485059193204
103,0.9263392857142857,0.41964285714285715,2.5902274,2.7311616114207675
104,0.9419642857142857,0.46875,2.6029394,2.6860331978116716
105,0.9453125,0.4955357142857143,2.6905463,2.697905489376613
106,0.9375,0.4732142857142857,2.6903956,2.704791920525687
107,0.9151785714285714,0.53125,2.734956,2.670731919152396
108,0.9363839285714286,0.41964285714285715,2.5897412,2.7347301244735718
109,0.9274553571428571,0.48214285714285715,2.6057136,2.6876813684191023
110,0.9330357142857143,0.5133928571428571,2.5531807,2.6853199686322893
111,0.9207589285714286,0.45982142857142855,2.633777,2.717805164200919
112,0.9274553571428571,0.5,2.6557174,2.7109103543417796
113,0.9397321428571429,0.4375,2.6525183,2.723051701273237
114,0.9330357142857143,0.45089285714285715,2.7465758,2.748690588133676
115,0.9375,0.48214285714285715,2.5948055,2.7007586104529246
116,0.9397321428571429,0.47767857142857145,2.7119682,2.7218481302261353
117,0.9497767857142857,0.5,2.6128457,2.6958328826086864
118,0.9408482142857143,0.5401785714285714,2.5212822,2.6606029272079468
119,0.9464285714285714,0.47767857142857145,2.6037874,2.686530385698591
120,0.9508928571428571,0.48214285714285715,2.6591568,2.7202636003494263
121,0.9363839285714286,0.5178571428571429,2.7098598,2.6766115597316196
122,0.9441964285714286,0.5223214285714286,2.5152724,2.6700343063899448
123,0.9341517857142857,0.5267857142857143,2.6763988,2.6781200000217984
124,0.9598214285714286,0.5535714285714286,2.5937133,2.660103917121887
125,0.9564732142857143,0.47767857142857145,2.7324097,2.73200147492545
126,0.9319196428571429,0.4419642857142857,2.834756,2.75791711466653
127,0.9375,0.42857142857142855,2.696796,2.7497245924813405
128,0.9330357142857143,0.5267857142857143,2.6328204,2.6515813725335255
129,0.9464285714285714,0.5267857142857143,2.5560296,2.672612122126988
130,0.9553571428571429,0.48214285714285715,2.632035,2.7372706617627824
131,0.9497767857142857,0.45982142857142855,2.6913803,2.746382338660104
132,0.921875,0.5267857142857143,2.765031,2.676672169140407
133,0.9453125,0.45982142857142855,2.5587714,2.688252789633615
134,0.9486607142857143,0.5089285714285714,2.6384287,2.688510928835188
135,0.9508928571428571,0.5,2.661351,2.6647668395723616
136,0.9397321428571429,0.39285714285714285,2.7102995,2.7913927350725447
137,0.9520089285714286,0.5848214285714286,2.5859911,2.6607238905770436
138,0.9453125,0.48660714285714285,2.7431796,2.742959346090044
139,0.9375,0.49107142857142855,2.7324657,2.7198700734547208
140,0.9508928571428571,0.4419642857142857,2.829022,2.7864144359316145
141,0.9575892857142857,0.5044642857142857,2.7009706,2.73204437323979
142,0.9475446428571429,0.4732142857142857,2.6048725,2.7524183647973195
143,0.9553571428571429,0.4955357142857143,2.5683987,2.7338527611323764
144,0.9542410714285714,0.5535714285714286,2.537067,2.6834344352994646
145,0.9553571428571429,0.5178571428571429,2.6750455,2.721242206437247
146,0.9441964285714286,0.5580357142857143,2.5567997,2.6675117186137607
147,0.9654017857142857,0.48660714285714285,2.6301253,2.6845100607190813
148,0.9430803571428571,0.42410714285714285,2.8327436,2.7927915028163364
149,0.9497767857142857,0.46875,2.6392708,2.7195506606783186
150,0.9441964285714286,0.45089285714285715,2.746007,2.7694736208234514
151,0.9508928571428571,0.48214285714285715,2.6661632,2.743704761777605
152,0.953125,0.5223214285714286,2.5676358,2.6920646939958846
153,0.9598214285714286,0.6160714285714286,2.6225939,2.6480052300861905
154,0.9587053571428571,0.5044642857142857,2.6738312,2.7156094823564803
155,0.9464285714285714,0.48660714285714285,2.543707,2.714803900037493
156,0.9620535714285714,0.4330357142857143,2.7072918,2.785140497343881
157,0.9486607142857143,0.5,2.8240433,2.7272010019847324
158,0.9475446428571429,0.36607142857142855,2.8272007,2.883774791445051
159,0.9642857142857143,0.5446428571428571,2.5359979,2.658768994467599
160,0.9308035714285714,0.5089285714285714,2.6671414,2.694663371358599
161,0.9486607142857143,0.5044642857142857,2.6697652,2.6728093113218034
162,0.9598214285714286,0.6026785714285714,2.580321,2.6383116926465715
163,0.9397321428571429,0.5,2.66261,2.6836879593985423
164,0.9542410714285714,0.5401785714285714,2.6905086,2.681432298251561
165,0.9553571428571429,0.49107142857142855,2.6760087,2.7296744755336215
166,0.9475446428571429,0.5446428571428571,2.6387625,2.676624434334891
167,0.9508928571428571,0.48660714285714285,2.7319326,2.72217549596514
168,0.9620535714285714,0.45535714285714285,2.813974,2.7659314700535367
169,0.9553571428571429,0.5267857142857143,2.6148098,2.687088097844805
170,0.9542410714285714,0.5089285714285714,2.637084,2.711944818496704
171,0.9564732142857143,0.35267857142857145,2.822599,2.8230340480804443
172,0.9475446428571429,0.48214285714285715,2.677191,2.732417004449027
173,0.9464285714285714,0.5178571428571429,2.6036134,2.6932783808026994
174,0.9598214285714286,0.44642857142857145,2.6990674,2.7385317938668385
175,0.9587053571428571,0.5491071428571429,2.58402,2.6860102074486867
176,0.9620535714285714,0.5223214285714286,2.6608734,2.6958787611552646
177,0.9475446428571429,0.5223214285714286,2.5024967,2.691009725843157
178,0.9620535714285714,0.5223214285714286,2.6616666,2.6749558789389476
179,0.9564732142857143,0.5446428571428571,2.5736415,2.6909557580947876
180,0.9654017857142857,0.5044642857142857,2.6177835,2.7049863849367415
181,0.9542410714285714,0.5089285714285714,2.7341943,2.708267722811018
182,0.9665178571428571,0.45089285714285715,2.7156765,2.713002119745527
183,0.9642857142857143,0.5446428571428571,2.654277,2.6869480098996843
184,0.9631696428571429,0.5178571428571429,2.6418889,2.6636335849761963
185,0.953125,0.5178571428571429,2.6132448,2.68561281476702
186,0.9665178571428571,0.5,2.6846635,2.713100756917681
187,0.9575892857142857,0.5625,2.6593766,2.638409035546439
188,0.9542410714285714,0.5357142857142857,2.6471581,2.685240490095956
189,0.9587053571428571,0.41964285714285715,2.7970803,2.8127364942005704
190,0.9441964285714286,0.5089285714285714,2.5413685,2.6982710361480713
191,0.9620535714285714,0.42857142857142855,2.7064095,2.7403542484555925
192,0.9520089285714286,0.5669642857142857,2.630622,2.6640177965164185
193,0.9542410714285714,0.5357142857142857,2.6340203,2.651990158217294
194,0.9575892857142857,0.6026785714285714,2.5901623,2.659260170800345
195,0.9654017857142857,0.5089285714285714,2.7059042,2.709606954029628
196,0.9620535714285714,0.5803571428571429,2.6729002,2.632768818310329
197,0.9642857142857143,0.5178571428571429,2.5771978,2.7085446289607455
198,0.9676339285714286,0.48214285714285715,2.52793,2.701889089175633
199,0.9542410714285714,0.46875,2.7617555,2.751666579927717
200,0.9553571428571429,0.53125,2.6474192,2.7021114145006453
201,0.9564732142857143,0.48214285714285715,2.5934236,2.6930453777313232
202,0.9564732142857143,0.5089285714285714,2.6426094,2.69221488067082
203,0.96875,0.5446428571428571,2.5492349,2.650426013129098
204,0.9631696428571429,0.5223214285714286,2.6017396,2.659229874610901
205,0.9587053571428571,0.5089285714285714,2.7365649,2.6966910702841624
206,0.9642857142857143,0.5089285714285714,2.6383498,2.6932163068226407
207,0.9464285714285714,0.4955357142857143,2.6688988,2.7037092617579868
208,0.96875,0.5223214285714286,2.7170286,2.7040293216705322
209,0.9620535714285714,0.49107142857142855,2.680799,2.7124230350766863
210,0.9676339285714286,0.42857142857142855,2.7242563,2.7906371355056763
211,0.9575892857142857,0.5401785714285714,2.6373649,2.682921392577035
212,0.9609375,0.5491071428571429,2.4686363,2.671797582081386
213,0.9642857142857143,0.46875,2.7179425,2.7543970005852834
214,0.9598214285714286,0.5401785714285714,2.629711,2.671100837843759
215,0.9620535714285714,0.49107142857142855,2.6414256,2.6855800662721907
216,0.9642857142857143,0.5133928571428571,2.6363056,2.700876457350595
217,0.9654017857142857,0.5267857142857143,2.6224616,2.7143948759351457
218,0.96875,0.5357142857142857,2.5637922,2.6439300775527954
219,0.9676339285714286,0.47767857142857145,2.6822145,2.7361549649919783
220,0.9720982142857143,0.5089285714285714,2.5725822,2.671589425631932
221,0.9732142857142857,0.5401785714285714,2.6206708,2.6750533410481045
222,0.9665178571428571,0.5044642857142857,2.6329868,2.7197659526552473
223,0.9754464285714286,0.4955357142857143,2.60178,2.7264528274536133
224,0.9698660714285714,0.48660714285714285,2.812385,2.7485006536756242
225,0.9698660714285714,0.5580357142857143,2.6197898,2.6669496979032243
226,0.9676339285714286,0.5133928571428571,2.5016832,2.662197164126805
227,0.9698660714285714,0.6026785714285714,2.5071647,2.622133697782244
228,0.9642857142857143,0.5178571428571429,2.662814,2.7145333290100098
229,0.9654017857142857,0.4419642857142857,2.722444,2.78261171068464
230,0.9631696428571429,0.4419642857142857,2.7077641,2.8050591945648193
231,0.9587053571428571,0.5446428571428571,2.667281,2.693167039326259
232,0.9698660714285714,0.48214285714285715,2.6941707,2.781716363770621
233,0.9765625,0.5357142857142857,2.66663,2.6805975437164307
234,0.9732142857142857,0.53125,2.6143017,2.6763374635151456
235,0.9642857142857143,0.5625,2.5553722,2.6787520136151994
236,0.9553571428571429,0.6116071428571429,2.540146,2.633443525859288
237,0.9609375,0.5357142857142857,2.5790591,2.687120182173593
238,0.9776785714285714,0.5,2.6068358,2.6892330135617937
239,0.9709821428571429,0.5,2.5781674,2.69281268119812
240,0.9598214285714286,0.5491071428571429,2.617202,2.6653945786612376
241,0.9654017857142857,0.5401785714285714,2.6447914,2.6775181804384505
242,0.9754464285714286,0.53125,2.5784826,2.658594114439828
243,0.9720982142857143,0.5491071428571429,2.5883362,2.6944367034094676
244,0.9665178571428571,0.5357142857142857,2.5648627,2.6705426488603865
245,0.9698660714285714,0.5178571428571429,2.5132174,2.702597873551505
246,0.9787946428571429,0.5133928571428571,2.6442187,2.6599192449024747
247,0.96875,0.5044642857142857,2.629312,2.70713632447379
248,0.9676339285714286,0.45535714285714285,2.6323545,2.761884961809431
249,0.9598214285714286,0.5133928571428571,2.6449778,2.6959811449050903
250,0.9754464285714286,0.5625,2.6052337,2.670147044318063
251,0.9743303571428571,0.47767857142857145,2.7410696,2.7957016229629517
252,0.96875,0.45535714285714285,2.6159627,2.7487285988671437
253,0.9698660714285714,0.5133928571428571,2.6449223,2.669629624911717
254,0.96875,0.45535714285714285,2.8156092,2.786657656942095
255,0.9765625,0.5089285714285714,2.5307748,2.6739945071084157
256,0.9799107142857143,0.47767857142857145,2.6153803,2.7356563295636858
257,0.9654017857142857,0.5535714285714286,2.6344388,2.6708741869245256
258,0.9754464285714286,0.5,2.6186137,2.705275671822684
259,0.9787946428571429,0.5089285714285714,2.6552236,2.706493445805141
260,0.9754464285714286,0.5446428571428571,2.611957,2.691395844732012
261,0.9698660714285714,0.4419642857142857,2.7979236,2.7799102067947388
262,0.9654017857142857,0.5178571428571429,2.6242082,2.704086184501648
263,0.9709821428571429,0.5223214285714286,2.6563857,2.691210218838283
264,0.9698660714285714,0.5357142857142857,2.725451,2.6466375248772755
265,0.9743303571428571,0.53125,2.6440463,2.648053594997951
266,0.9631696428571429,0.5267857142857143,2.607434,2.6926202263150896
267,0.9698660714285714,0.5535714285714286,2.690686,2.6748059817722867
268,0.9720982142857143,0.5535714285714286,2.5772562,2.658828224454607
269,0.9754464285714286,0.5401785714285714,2.6399822,2.7076399666922435
270,0.9698660714285714,0.5044642857142857,2.6330416,2.678002289363316
271,0.9754464285714286,0.5446428571428571,2.6316392,2.660624997956412
272,0.9642857142857143,0.5401785714285714,2.634768,2.6971234594072615
273,0.9587053571428571,0.49107142857142855,2.606415,2.700221913201468
274,0.9754464285714286,0.5491071428571429,2.6763866,2.6718029975891113
275,0.9676339285714286,0.5401785714285714,2.6344771,2.6854773930140903
276,0.9676339285714286,0.53125,2.7742379,2.6927843945366994
277,0.9799107142857143,0.5267857142857143,2.6489136,2.704411063875471
278,0.9709821428571429,0.5446428571428571,2.607563,2.6729519026620046
279,0.9765625,0.5357142857142857,2.6213741,2.667277847017561
280,0.9799107142857143,0.48660714285714285,2.5986664,2.6752869061061313
281,0.9743303571428571,0.5535714285714286,2.5792897,2.6715769597462247
282,0.9765625,0.5535714285714286,2.6404333,2.6908798728670393
283,0.9810267857142857,0.5714285714285714,2.7056413,2.6553639003208707
284,0.9754464285714286,0.4955357142857143,2.5451522,2.690940363066537
285,0.96875,0.5089285714285714,2.6982424,2.7059713772365024
286,0.9776785714285714,0.45982142857142855,2.7510695,2.7738191740853444
287,0.9765625,0.5401785714285714,2.638369,2.68912901197161
288,0.9799107142857143,0.49107142857142855,2.7079577,2.749194179262434
289,0.9720982142857143,0.5446428571428571,2.5968797,2.6855190822056363
290,0.96875,0.5446428571428571,2.6869085,2.6792376382010326
291,0.9754464285714286,0.5044642857142857,2.710937,2.7053403002875194
292,0.96875,0.46875,2.6482322,2.7451997314180647
293,0.9665178571428571,0.5803571428571429,2.6705017,2.661413771765573
294,0.9776785714285714,0.45535714285714285,2.640515,2.736845850944519
295,0.9799107142857143,0.48660714285714285,2.7281682,2.739548785345895
296,0.9720982142857143,0.5223214285714286,2.6215723,2.7095455271857127
297,0.9776785714285714,0.49107142857142855,2.6145704,2.7344312497547696
298,0.96875,0.5446428571428571,2.5453675,2.6519019263131276
299,0.9776785714285714,0.5491071428571429,2.624204,2.6842940534864153
300,0.9720982142857143,0.5535714285714286,2.7028215,2.683217542512076
301,0.9799107142857143,0.5357142857142857,2.651086,2.717157074383327
302,0.984375,0.4642857142857143,2.6759064,2.753514221736363
303,0.9754464285714286,0.49107142857142855,2.6680527,2.729952778135027
304,0.96875,0.5535714285714286,2.6216671,2.653311218534197
305,0.9776785714285714,0.48660714285714285,2.7327058,2.7059477227074757
306,0.9709821428571429,0.5357142857142857,2.6940398,2.6860592705862865
307,0.9810267857142857,0.4642857142857143,2.6705585,2.7568352903638567
308,0.9787946428571429,0.5714285714285714,2.6066258,2.643563440867833
309,0.9765625,0.5714285714285714,2.5995374,2.653533935546875
310,0.9810267857142857,0.49107142857142855,2.6473742,2.6988732644489835
311,0.9676339285714286,0.4955357142857143,2.8256617,2.7145168440682546
312,0.9720982142857143,0.5491071428571429,2.6152837,2.6822093725204468
313,0.984375,0.5267857142857143,2.6271427,2.7240903888429915
314,0.9799107142857143,0.5089285714285714,2.6860843,2.7008727618626187
315,0.9832589285714286,0.5535714285714286,2.6058803,2.688043645450047
316,0.9754464285714286,0.5267857142857143,2.741055,2.7071991988590787
317,0.984375,0.5267857142857143,2.7134094,2.6916230406079973
318,0.9720982142857143,0.45982142857142855,2.7109852,2.773800883974348
319,0.9553571428571429,0.45535714285714285,2.6664405,2.7499253238950456
320,0.9832589285714286,0.5580357142857143,2.6824684,2.6657831839152744
321,0.9754464285714286,0.5446428571428571,2.6422641,2.664544309888567
322,0.9698660714285714,0.46875,2.5770648,2.749115858759199
323,0.9631696428571429,0.5133928571428571,2.6569138,2.7050813095910207
324,0.9799107142857143,0.5446428571428571,2.7011755,2.7163703782217845
325,0.9821428571428571,0.5714285714285714,2.6608543,2.6527043751307895
326,0.9810267857142857,0.4732142857142857,2.685851,2.7500180857522145
327,0.9787946428571429,0.5178571428571429,2.7395108,2.7022503273827687
328,0.9776785714285714,0.5669642857142857,2.6345294,2.648279462541853
329,0.9787946428571429,0.5625,2.667428,2.691454989569528
330,0.984375,0.5089285714285714,2.5758362,2.717042480196272
331,0.9665178571428571,0.53125,2.7061079,2.7136441809790477
332,0.9832589285714286,0.5267857142857143,2.7021787,2.6867692981447493
333,0.9810267857142857,0.5223214285714286,2.721092,2.7021961893354143
334,0.984375,0.5223214285714286,2.6447377,2.677496773856027
335,0.9776785714285714,0.5133928571428571,2.6192474,2.703802159854344
336,0.9743303571428571,0.5401785714285714,2.6086662,2.6711265359606062
337,0.984375,0.5758928571428571,2.5655062,2.6429061549050465
338,0.9810267857142857,0.5357142857142857,2.684779,2.6736435209001814
339,0.9776785714285714,0.5758928571428571,2.676531,2.6336907829557146
340,0.9810267857142857,0.5848214285714286,2.5777256,2.644733497074672
341,0.9810267857142857,0.48660714285714285,2.7348475,2.7507502862385342
342,0.9776785714285714,0.4642857142857143,2.7506914,2.75581761768886
343,0.9787946428571429,0.5491071428571429,2.532792,2.6627370629991804
344,0.9776785714285714,0.45982142857142855,2.7559817,2.7766696384974887
345,0.9743303571428571,0.49107142857142855,2.6947982,2.7054151126316617
346,0.9810267857142857,0.5401785714285714,2.6473153,2.698854718889509
347,0.9810267857142857,0.6026785714285714,2.561181,2.639790041106088
348,0.9832589285714286,0.5044642857142857,2.6164167,2.6971546752112254
349,0.9810267857142857,0.5357142857142857,2.7216344,2.7250850030354092
350,0.9765625,0.5133928571428571,2.6604018,2.673221707344055
